subject_id,property_id,object_id,reference_uri,reference_supporting_text,reference_date,property_label,property_description,property_uri
dbSNP:rs8031584,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
HGNC:4851,RO:0002200,HP:0012547,http://purl.obolibrary.org/obo/MONDO_0016621,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0007739,RO:0002200,HP:0002063,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5569536,RO:0002200,HP:0002171,https://www.ncbi.nlm.nih.gov/pubmed/9771716,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
dbSNP:rs8031584,GENO:0000418,ENSEMBL:ENSG00000259720,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
MGI:3723505,RO:0002200,HP:0001288,https://www.ncbi.nlm.nih.gov/pubmed/11717344,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:21686,RO:0002200,HP:0002119,http://purl.obolibrary.org/obo/MONDO_0013058,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3605769,RO:0002200,HP:0002171,https://www.ncbi.nlm.nih.gov/pubmed/11062468,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4851,RO:0002200,HP:0002354,"http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5569535,RO:0002200,HP:0000752,https://www.ncbi.nlm.nih.gov/pubmed/9771716,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0007739,RO:0002200,HP:0002059,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
dbSNP:rs150393409,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/29750799,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
MONDO:0007739,RO:0002200,HP:0002072,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5897176,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/26642438,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:3043476,RO:0002200,HP:0001824,https://www.ncbi.nlm.nih.gov/pubmed/17715336,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:29170,RO:0002200,HP:0001824,http://purl.obolibrary.org/obo/MONDO_0005835,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:6400710,RO:0002200,HP:0001824,https://www.ncbi.nlm.nih.gov/pubmed/28927719,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4851,RO:0002200,HP:0000738,"http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
dbSNP:rs6882169,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
HGNC:4851,RO:0002200,HP:0000752,http://purl.obolibrary.org/obo/MONDO_0016621,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0007739,RO:0002200,HP:0002354,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4851,RO:0002200,HP:0031843,"http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4851,RO:0002200,HP:0002500,"http://purl.obolibrary.org/obo/MONDO_0016621|http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:1861935,GENO:0000222,MGI:3698041,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_genotype,NA,http://purl.obolibrary.org/obo/GENO_0000222
dbSNP:rs116220136,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
MGI:3722277,RO:0002200,HP:0000752,https://www.ncbi.nlm.nih.gov/pubmed/10402204,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5432178,RO:0002200,HP:0001251,https://www.ncbi.nlm.nih.gov/pubmed/26025364,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5432179,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/26025364,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:5565691,RO:0002610,HGNC:4851,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,correlated with,NA,http://purl.obolibrary.org/obo/RO_0002610
MGI:5052377,GENO:0000222,MGI:5052380,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_genotype,NA,http://purl.obolibrary.org/obo/GENO_0000222
dbSNP:rs114688092,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
dbSNPIndividual:21199,RO:0003301,MONDO:0007739,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MONDO:0007739,RO:0002200,HP:0002066,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3613525,RO:0002610,HGNC:4851,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,correlated with,NA,http://purl.obolibrary.org/obo/RO_0002610
HGNC:11007,RO:0002200,HP:0001262,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5292519,RO:0002200,HP:0001251,https://www.ncbi.nlm.nih.gov/pubmed/21775500,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
dbSNP:rs6882169,GENO:0000418,HGNC:29943,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
ENSEMBL:ENSG00000259720,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
MONDO:0016621,RO:0002200,HP:0200147,http://purl.obolibrary.org/obo/MONDO_0016621,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:4429156,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/20018729,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
HGNC:11007,RO:0002200,HP:0002500,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5569528,RO:0002200,HP:0002171,https://www.ncbi.nlm.nih.gov/pubmed/9771716,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:9675,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
MONDO:0007739,RO:0002200,HP:0045082,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3723505,RO:0002610,HGNC:4851,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,correlated with,NA,http://purl.obolibrary.org/obo/RO_0002610
dbSNP:rs78621558,GENO:0000418,HGNC:7326,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
MGI:3605769,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/11062468,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
HGNC:11007,RO:0002200,HP:0003324,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5565690,RO:0002200,HP:0001288,https://www.ncbi.nlm.nih.gov/pubmed/22422149,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11551,RO:0002200,HP:0002119,http://purl.obolibrary.org/obo/MONDO_0014529,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11007,RO:0002200,HP:0002591,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5565691,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/22422149,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
dbSNP:rs117440785,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
MONDO:0007739,RO:0002200,HP:0200136,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4851,RO:0002200,HP:0001250,"http://purl.obolibrary.org/obo/MONDO_0016621|http://purl.obolibrary.org/obo/MONDO_0054573|http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3800779,RO:0002200,HP:0001251,"https://www.ncbi.nlm.nih.gov/pubmed/19464370,24784230,20064390,18550760,23001568",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0007739,RO:0002200,HP:0002540,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3709758,RO:0002200,HP:0001332,https://www.ncbi.nlm.nih.gov/pubmed/17360497,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5432192,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/16230019,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
HGNC:4851,RO:0002200,HP:0002073,http://purl.obolibrary.org/obo/MONDO_0016621,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5635158,RO:0002200,HP:0001824,https://www.ncbi.nlm.nih.gov/pubmed/25661181,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0007739,RO:0002200,HP:0004305,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0007739,RO:0002200,HP:0031845,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5432190,RO:0002610,HGNC:4851,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,correlated with,NA,http://purl.obolibrary.org/obo/RO_0002610
HGNC:9587,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
MONDO:0007739,RO:0002200,HP:0002169,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4851,RO:0002200,HP:0004305,"http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3723505,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/11717344,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
HGNC:4851,RO:0002200,HP:0002171,"http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:4129208,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/22649491,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MONDO:0007739,RO:0002200,HP:0031589,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5566682,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/15843620,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:5569536,RO:0002610,HGNC:4851,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,correlated with,NA,http://purl.obolibrary.org/obo/RO_0002610
MONDO:0007739,RO:0002200,HP:0002300,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
dbSNP:rs4720024,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
MGI:5286128,RO:0002610,HGNC:4851,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,correlated with,NA,http://purl.obolibrary.org/obo/RO_0002610
HGNC:21686,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
MONDO:0007739,RO:0002200,HP:0000718,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:4437302,RO:0002200,HP:0001251,https://www.ncbi.nlm.nih.gov/pubmed/20018729,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
dbSNP:rs1232027,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
HGNC:4851,RO:0002200,HP:0002300,"http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4851,RO:0002200,HP:0001824,"http://purl.obolibrary.org/obo/MONDO_0016621|http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:2386951,RO:0003301,MONDO:0007739,"https://www.ncbi.nlm.nih.gov/pubmed/21217767,28007908,28069792,22698685,22187438,24336051,25748626,28694434,28263187,23372043,22848491,24955833,27131346,30797895,22848498,31063986,22820300,29768217,28550168,24231356,25646445,23209424,21926467,22702510,30061661,25892655,28578004,25682918,23926255,25469887,23167744,28031289,26752648,22633949,24388981,25134728,27013675,29104117,25271153,31036840,29289683,29902468,25268775,29066728,27017930,29688337,27561680,29895889,24475300,33370315,26508634,26123489,23586612,26203463,25986402,25144457,25101683,25662336",This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:5292519,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/21775500,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:2429756,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/22633949,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MONDO:0007739,RO:0002200,HP:0000734,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11007,RO:0002200,HP:0000716,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0016621,RO:0002200,HP:0006855,http://purl.obolibrary.org/obo/MONDO_0016621,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:2386951,RO:0002200,HP:0001288,https://www.ncbi.nlm.nih.gov/pubmed/19464370,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:2670626,GENO:0000222,MGI:2671158,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_genotype,NA,http://purl.obolibrary.org/obo/GENO_0000222
MGI:6294293,RO:0002610,HGNC:4851,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,correlated with,NA,http://purl.obolibrary.org/obo/RO_0002610
HGNC:4851,RO:0002200,HP:0006855,http://purl.obolibrary.org/obo/MONDO_0016621,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3757562,RO:0002200,HP:0001251,https://www.ncbi.nlm.nih.gov/pubmed/18165017,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5304801,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/22219281,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:3605770,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/11062468,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
HGNC:4851,RO:0002200,HP:0002059,"http://purl.obolibrary.org/obo/MONDO_0054573|http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5635158,RO:0002200,HP:0001332,https://www.ncbi.nlm.nih.gov/pubmed/25661181,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4851,RO:0002200,HP:0002063,"http://purl.obolibrary.org/obo/MONDO_0016621|http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3709758,RO:0002200,HP:0000752,https://www.ncbi.nlm.nih.gov/pubmed/17360497,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11007,RO:0002200,HP:0002066,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4851,RO:0002200,HP:0007010,"http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:29943,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
HGNC:4851,RO:0002200,HP:0025401,"http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4851,RO:HOM0000020,WormBase:WBGene00009027,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
HGNC:11007,RO:0002200,HP:0002171,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5569532,GENO:0000222,MGI:5569536,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_genotype,NA,http://purl.obolibrary.org/obo/GENO_0000222
MONDO:0016621,RO:0002200,HP:0000708,http://purl.obolibrary.org/obo/MONDO_0016621,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MONDO:0007739,RO:0002200,HP:0000739,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:5569537,RO:0002200,HP:0000752,https://www.ncbi.nlm.nih.gov/pubmed/9771716,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:4851,RO:0002200,HP:0000746,"http://purl.obolibrary.org/obo/MONDO_0007739|https://www.ncbi.nlm.nih.gov/pubmed/8401587,20154343,8755937",This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3530234,RO:0002200,HP:0001824,https://www.ncbi.nlm.nih.gov/pubmed/8898202,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11007,RO:0002200,HP:0010794,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11007,RO:0002200,HP:0000746,http://purl.obolibrary.org/obo/MONDO_0007739,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
dbSNP:rs72715653,RO:0003304,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/28642124,This edge comes from the Monarch Initiative 2022.,2022-06-27,contributes to condition,NA,http://purl.obolibrary.org/obo/RO_0003304
MGI:2675620,RO:0003301,MONDO:0007739,"https://www.ncbi.nlm.nih.gov/pubmed/12926013,17239451",This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:2429756,GENO:0000222,MGI:3722277,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,has_genotype,NA,http://purl.obolibrary.org/obo/GENO_0000222
MGI:2386951,RO:0002200,HP:0001250,https://www.ncbi.nlm.nih.gov/pubmed/8898202,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:2675580,RO:0002200,HP:0001251,https://www.ncbi.nlm.nih.gov/pubmed/17018277,This edge comes from the Monarch Initiative 2022.,2022-06-27,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:3851446,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/10778856,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:5432190,RO:0003301,MONDO:0007739,"https://www.ncbi.nlm.nih.gov/pubmed/16230019,16165367",This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:5635158,RO:0003301,MONDO:0007739,https://www.ncbi.nlm.nih.gov/pubmed/25661181,This edge comes from the Monarch Initiative 2022.,2022-06-27,has role in modeling,NA,http://purl.obolibrary.org/obo/RO_0003301
MGI:5052307,RO:0002610,HGNC:4851,NA,This edge comes from the Monarch Initiative 2022.,2022-06-27,correlated with,NA,http://purl.obolibrary.org/obo/RO_0002610
